,Ticker,Company,Sector,Industry,Market Cap,Perf Month,Perf Quart,Perf Half,Volatility M,SMA20,SMA50,Avg Volume,Price,Earnings
2161,TSLX,"Sixth Street Specialty Lending, Inc.",Financial,Asset Management,1540000000.0,0.0021,0.019799999999999998,0.0011,0.0165,0.0016,0.0265,403540.0,18.98,Feb 16/a
2162,GROV,"Grove Collaborative Holdings, Inc.",Consumer Defensive,Household & Personal Products,80050000.0,0.0021,-0.37520000000000003,-0.9113,0.1624,-0.0424,-0.0242,2040000.0,0.43,-
2163,DUNE,Dune Acquisition Corporation,Financial,Shell Companies,54080000.0,0.002,0.0123,0.001,0.0012,-0.0046,0.0070999999999999995,5730.0,9.85,-
2164,RBB,RBB Bancorp,Financial,Banks - Regional,380310000.0,0.002,-0.09849999999999999,-0.107,0.018500000000000003,-0.0143,-0.0327,35180.0,19.87,Jan 23/a
2165,ALRS,Alerus Financial Corporation,Financial,Banks - Regional,395610000.0,0.002,-0.154,-0.1637,0.024,-0.0105,-0.08130000000000001,33170.0,19.88,Jan 25/a
2166,DMRC,Digimarc Corporation,Technology,Information Technology Services,432180000.0,0.002,-0.0711,0.1489,0.051699999999999996,-0.0453,-0.013000000000000001,73920.0,19.99,Mar 01/a
2167,PSPC,Post Holdings Partnering Corporation,Financial,Shell Companies,444710000.0,0.002,0.019299999999999998,0.0308,0.0025,-0.0003,0.0048,66650.0,10.05,-
2168,SPKBU,Silver Spike Acquisition Corp II,Financial,Shell Companies,363150000.0,0.002,0.0202,0.0202,0.0102,-0.0055000000000000005,0.0024,5190.0,10.1,-
2169,TETC,Tech and Energy Transition Corporation,Financial,Shell Companies,486590000.0,0.002,0.0181,0.030600000000000002,0.0012,0.0008,0.0054,141190.0,10.11,-
2170,KVSA,Khosla Ventures Acquisition Co.,Financial,Shell Companies,409350000.0,0.002,0.0151,0.030600000000000002,0.0024,0.0012,0.005600000000000001,134190.0,10.11,-
2171,BACA,Berenson Acquisition Corp. I,Financial,Shell Companies,348210000.0,0.002,0.0222,0.0368,0.0017000000000000001,0.0027,0.006999999999999999,109680.0,10.14,-
2172,HSPO,Horizon Space Acquisition I Corp.,Financial,Shell Companies,69530000.0,0.002,,,0.0013,0.0008,0.0009,137970.0,10.15,-
2173,EOCW,Elliott Opportunity II Corp.,Financial,Shell Companies,773990000.0,0.002,0.018000000000000002,0.036699999999999997,0.0029,0.0005,0.0053,250570.0,10.16,-
2174,TMKR,Tastemaker Acquisition Corp.,Financial,Shell Companies,356040000.0,0.0019,0.0248,0.0361,0.0014000000000000002,-0.0068000000000000005,0.005,12520.0,10.32,-
2175,LNW,"Light & Wonder, Inc.",Consumer Cyclical,Gambling,6050000000.0,0.0019,-0.0172,0.22210000000000002,0.031,-0.0172,0.016200000000000003,493390.0,63.38,Mar 01/a
2176,FCO,"abrdn Global Income Fund, Inc.",Financial,Closed-End Fund - Debt,65230000.00000001,0.0018,0.2395,0.1069,0.0152,-0.0131,0.045899999999999996,64400.00000000001,5.59,-
2177,PUCK,Goal Acquisitions Corp.,Financial,Shell Companies,336650000.0,0.0018,0.021099999999999997,0.0315,0.0015,-0.001,0.004699999999999999,145000.0,10.14,-
2178,CGEM,"Cullinan Oncology, Inc.",Healthcare,Biotechnology,445610000.0,0.0018,-0.09789999999999999,-0.1008,0.0415,-0.0011,0.0341,157350.0,11.33,-
2179,MAXR,Maxar Technologies Inc.,Technology,Communication Equipment,3840000000.0,0.0018,1.2447,1.1545,0.0042,-0.0021,0.0116,1640000.0,51.47,Feb 23/a
2180,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,Financial,Closed-End Fund - Equity,591690000.0,0.0017000000000000001,0.0268,-0.0227,0.015600000000000001,-0.0085,0.0152,143030.0,17.23,-
2181,AMSF,"AMERISAFE, Inc.",Financial,Insurance - Specialty,1040000000.0,0.0017000000000000001,0.021099999999999997,0.1977,0.029300000000000003,-0.0078000000000000005,0.0184,87360.0,54.13,Feb 20/a
2182,MBINM,Merchants Bancorp,Financial,Banks - Regional,1310000000.0,0.0017000000000000001,-0.0046,,0.0095,-0.0007000000000000001,-0.0006,22620.0,27.12,-
2183,TIG,"Trean Insurance Group, Inc.",Financial,Insurance - Specialty,312500000.0,0.0016,1.3921999999999999,0.2788,0.0029,-0.0008,0.0183,406990.0,6.1,-
2184,JSD,Nuveen Short Duration Credit Opportunities Fund,Financial,Asset Management,124050000.0,0.0016,0.009899999999999999,-0.0383,0.0097,-0.0097,0.011000000000000001,40100.0,12.3,-
2185,HERA,FTAC Hera Acquisition Corp.,Financial,Shell Companies,1110000000.0,0.0015,0.015,0.0304,0.0014000000000000002,0.0004,0.0034000000000000002,847010.0,10.17,-
2186,BTU,Peabody Energy Corporation,Energy,Thermal Coal,4000000000.0,0.0014000000000000002,-0.051399999999999994,0.039599999999999996,0.0537,0.0174,0.0084,4360000.0,27.86,Feb 14/b
2187,ING,ING Groep N.V.,Financial,Banks - Diversified,53070000000.0,0.0014000000000000002,0.192,0.6195,0.013300000000000001,0.013600000000000001,0.056100000000000004,3820000.0,14.09,Feb 02/b
2188,HPQ,HP Inc.,Technology,Computer Hardware,28660000000.0,0.0014000000000000002,-0.012,-0.08470000000000001,0.0227,-0.032799999999999996,0.0116,6050000.0,28.86,Feb 28/a
2189,XHR,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,1660000000.0,0.0014000000000000002,-0.031400000000000004,-0.1026,0.031200000000000002,0.004699999999999999,0.0418,678580.0,14.52,Mar 01/b
2190,GIII,"G-III Apparel Group, Ltd.",Consumer Cyclical,Apparel Manufacturing,779320000.0,0.0012,-0.22510000000000002,-0.2607,0.039900000000000005,0.0040999999999999995,0.0676,1200000.0,16.28,Dec 01/b
2191,ASTL,Algoma Steel Group Inc.,Basic Materials,Steel,859440000.0,0.0012,0.2773,-0.1414,0.042,0.0179,0.14529999999999998,1290000.0,8.2,Feb 13/a
2192,DOW,Dow Inc.,Basic Materials,Chemicals,40470000000.0,0.0012,0.1558,0.08310000000000001,0.0195,-0.0154,0.0338,4900000.0,58.02,Jan 26/b
2193,EPD,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,55760000000.0,0.0012,0.0479,-0.0479,0.0137,-0.0155,0.010700000000000001,4970000.0,25.62,Feb 01/b
2194,SON,Sonoco Products Company,Consumer Cyclical,Packaging & Containers,5830000000.0,0.0012,-0.0027,-0.067,0.02,-0.0034999999999999996,-0.0022,422320.0,59.9,Feb 08/a
2195,FUND,"Sprott Focus Trust, Inc.",Financial,Closed-End Fund - Equity,255740000.0,0.0012,0.0461,0.0815,0.016,-0.004,0.0246,38840.0,8.63,-
2196,IEP,Icahn Enterprises L.P.,Industrials,Conglomerates,18090000000.0,0.0011,0.0603,0.0406,0.0085,-0.0043,0.0174,432140.0,53.77,Feb 24/b
2197,CLPT,"ClearPoint Neuro, Inc.",Healthcare,Medical Devices,236430000.0,0.0011,0.0225,-0.2915,0.0602,0.0015,0.013300000000000001,67700.0,9.09,Mar 01/a
2198,BELFB,Bel Fuse Inc.,Technology,Electronic Components,464740000.0,0.0011,0.0664,0.3751,0.057300000000000004,-0.037599999999999995,0.025,81120.0,36.77,Feb 22/a
2199,BSET,"Bassett Furniture Industries, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",171470000.0,0.0011,0.0021,-0.0168,0.0369,-0.0138,0.0254,25040.0,18.74,Jan 24/b
2200,DGNU,Dragoneer Growth Opportunities Corp. III,Financial,Shell Companies,533510000.0,0.001,0.0060999999999999995,0.0143,0.0022,0.0013,0.0025,190160.0,9.9,-
2201,FCT,First Trust Senior Floating Rate Income Fund II,Financial,Closed-End Fund - Debt,260350000.00000003,0.001,-0.003,-0.0466,0.0084,0.0034999999999999996,0.0177,132750.0,10.02,-
2202,GATE,Marblegate Acquisition Corp.,Financial,Shell Companies,414040000.0,0.001,0.008,0.016200000000000003,0.0018,-0.0033,-0.003,5930.0,10.03,-
2203,NSTC,Northern Star Investment Corp. III,Financial,Shell Companies,506500000.0,0.001,0.0191,0.0305,0.0089,0.0003,0.0045000000000000005,302070.0,10.13,-
2204,NATR,"Nature's Sunshine Products, Inc.",Consumer Defensive,Packaged Foods,190870000.0,0.001,0.14029999999999998,0.0449,0.0556,0.0327,0.0913,43740.0,10.24,-
2205,RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,272170000.0,0.0009,-0.025,0.1462,0.0431,-0.0382,-0.024399999999999998,33790.0,10.9,Mar 07/b
2206,BGB,Blackstone/GSO Strategic Credit Fund,Financial,Closed-End Fund - Debt,494880000.0,0.0009,0.0288,-0.0634,0.0103,-0.0046,0.0121,174650.0,11.08,-
2207,BGT,BlackRock Floating Rate Income Trust,Financial,Closed-End Fund - Debt,259360000.0,0.0009,0.0311,0.0034999999999999996,0.0097,-0.0015,0.0229,75920.0,11.6,-
2208,ATLO,Ames National Corporation,Financial,Banks - Regional,219920000.0,0.0008,0.0693,0.10339999999999999,0.011000000000000001,-0.0058,0.0101,21340.0,24.22,-
2209,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,7030000000.0,0.0008,0.0785,0.0165,0.0178,-0.0203,0.021,912510.0,52.46,Feb 08/a
2210,ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,2560000000.0,0.0007000000000000001,0.0889,0.16079999999999997,0.0347,-0.0246,0.0105,251630.0,55.59,Feb 27/b
2211,DHHC,DiamondHead Holdings Corp.,Financial,Shell Companies,132449999.99999999,0.0007000000000000001,0.0177,0.031200000000000002,0.004,0.0039000000000000003,0.0070999999999999995,301630.0,10.16,-
2212,PATH,UiPath Inc.,Technology,Software - Infrastructure,8289999999.999999,0.0007000000000000001,0.207,-0.1174,0.054000000000000006,-0.0791,0.024700000000000003,5870000.0,14.58,Mar 15/a
2213,BHFAM,"Brighthouse Financial, Inc.",Financial,Insurance - Life,3850000000.0,0.0006,0.0747,-0.016,0.0232,-0.0085,0.0454,72900.0,17.85,-
2214,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,58930000000.0,0.0004,0.0596,0.2304,0.0329,0.0434,0.0678,3930000.0,129.19,Jan 31/b
2215,GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,6620000000.0,0.0004,-0.0074,0.020499999999999997,0.0206,-0.0174,0.0008,1160000.0,28.32,Jan 27/b
2216,EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,10270000000.0,0.0003,0.0225,-0.0911,0.025,-0.0113,-0.0031,986340.0,86.37,Jan 26/a
2217,COLB,"Columbia Banking System, Inc.",Financial,Banks - Regional,2360000000.0,0.0003,-0.1025,-0.003,0.0229,-0.050300000000000004,-0.0108,1770000.0,29.95,Jan 24/b
2218,OSIS,"OSI Systems, Inc.",Technology,Electronic Components,1560000000.0,0.0003,0.0478,0.0925,0.0254,-0.0144,0.053200000000000004,77060.0,92.93,Jan 26/b
2219,ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,2430000000.0,0.0003,0.018500000000000003,0.1223,0.0327,-0.0262,0.0111,96150.0,93.69,Feb 08/a
2220,CPB,Campbell Soup Company,Consumer Defensive,Packaged Foods,15520000000.0,0.0002,-0.0191,0.0151,0.018600000000000002,0.0019,-0.0332,2580000.0,51.91,Mar 08/b
2221,SYBT,"Stock Yards Bancorp, Inc.",Financial,Banks - Regional,1710000000.0,0.0002,-0.2217,-0.1301,0.0227,-0.034300000000000004,-0.0594,70420.0,57.9,Jan 25/b
2222,UNF,UniFirst Corporation,Industrials,Specialty Business Services,3670000000.0,0.0002,0.0258,0.07,0.0236,-0.021400000000000002,-0.0029,86470.0,195.44,Jan 04/b
2223,PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,12800000000.0,0.0001,0.0661,0.006,0.021,-0.0127,0.027000000000000003,651720.0,138.7,Jan 25/a
2224,THRD,"Third Harmonic Bio, Inc.",Healthcare,Biotechnology,172290000.0,0.0,-0.7754000000000001,,0.0342,-0.013999999999999999,-0.0075,338230.0,4.25,-
2225,RVP,"Retractable Technologies, Inc.",Healthcare,Medical Instruments & Supplies,62880000.0,0.0,-0.16519999999999999,-0.24710000000000001,0.0264,-0.022000000000000002,0.0070999999999999995,62950.0,1.92,-
2226,QFTA,Quantum FinTech Acquisition Corporation,Financial,Shell Companies,255370000.0,0.0,0.0253,0.0273,0.0009,-0.0016,0.0045000000000000005,137250.0,10.15,-
2227,OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology,179800000.0,0.0,0.3661,0.20190000000000002,0.045,0.015,0.1255,87130.0,2.5,-
2228,NUTX,Nutex Health Inc.,Healthcare,Health Information Services,925530000.0,0.0,-0.1548,-0.5254,0.09880000000000001,-0.0323,-0.1632,1810000.0,1.31,-
2229,MRCC,Monroe Capital Corporation,Financial,Asset Management,178750000.0,0.0,-0.0646,-0.0741,0.0278,0.0029,-0.0105,52900.0,8.25,Mar 01/a
2230,LIFW,"MSP Recovery, Inc.",Healthcare,Health Information Services,3580000000.0,0.0,0.1284,-0.385,0.06509999999999999,0.011000000000000001,-0.107,195830.0,1.15,-
2231,LI,Li Auto Inc.,Consumer Cyclical,Auto Manufacturers,26690000000.0,0.0,0.4384,-0.158,0.0447,-0.009300000000000001,0.07139999999999999,9700000.0,24.51,Feb 27/b
2232,JQC,Nuveen Credit Strategies Income Fund,Financial,Closed-End Fund - Debt,726870000.0,0.0,0.0229,-0.0183,0.0124,-0.0004,0.0187,580030.0,5.36,-
2233,HYW,Hywin Holdings Ltd.,Financial,Asset Management,141310000.0,0.0,-0.013300000000000001,-0.1318,0.0645,-0.0067,-0.0104,20850.0,5.93,-
2234,FMS,Fresenius Medical Care AG & Co. KGaA,Healthcare,Medical Care Facilities,11010000000.0,0.0,0.23010000000000003,0.1048,0.0242,-0.0401,0.0429,838810.0,18.87,-
2235,FFA,First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,331400000.0,0.0,0.0254,-0.0383,0.015,-0.0152,0.0129,38470.0,16.58,-
2236,EZPW,"EZCORP, Inc.",Financial,Credit Services,493620000.0,0.0,-0.1165,-0.0128,0.0313,-0.0197,0.0078000000000000005,777250.0,8.87,Feb 01/a
2237,EDR,"Endeavor Group Holdings, Inc.",Communication Services,Entertainment,10520000000.0,0.0,0.037599999999999995,-0.0401,0.029500000000000002,0.0042,0.0235,1590000.0,22.05,Feb 28/a
2238,CUK,Carnival Corporation & plc,Consumer Cyclical,Travel Services,13540000000.0,0.0,0.1376,0.0898,0.0429,-0.0704,0.0489,1800000.0,9.59,-
2239,COOL,Corner Growth Acquisition Corp.,Financial,Shell Companies,502000000.0,0.0,0.001,0.0131,0.0019,0.0009,0.0045000000000000005,27160.0,10.05,-
2240,CGNT,Cognyte Software Ltd.,Technology,Software - Infrastructure,254590000.0,0.0,0.2407,-0.2546,0.0509,-0.0361,0.0473,754120.0,3.66,Dec 20/b
2241,BYFC,Broadway Financial Corporation,Financial,Banks - Regional,62590000.0,0.0,0.36840000000000006,0.17120000000000002,0.0461,-0.009899999999999999,0.1425,104660.0,1.3,-
2242,AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,649050000.0,0.0,-0.1364,-0.1469,0.064,-0.1161,-0.0644,1270000.0,2.09,Mar 02/b
2243,ALYA,Alithya Group Inc.,Technology,Information Technology Services,232910000.0,0.0,0.0471,-0.1564,0.04,0.013500000000000002,0.053099999999999994,31350.0,1.78,Feb 14/b
2244,ALIT,"Alight, Inc.",Technology,Software - Application,5230000000.0,0.0,0.1106,0.1778,0.0334,-0.0207,0.034,2420000.0,9.34,Feb 21/a
2245,AIRC,Apartment Income REIT Corp.,Real Estate,REIT - Residential,5600000000.0,0.0,0.0155,-0.1117,0.0209,-0.043,0.0103,952070.0,37.23,Feb 09/a
2246,ACIU,AC Immune SA,Healthcare,Biotechnology,210420000.0,0.0,-0.0808,-0.25079999999999997,0.0632,0.011899999999999999,0.0775,222100.0,2.39,-
2247,SITE,"SiteOne Landscape Supply, Inc.",Industrials,Industrial Distribution,6550000000.0,-0.0001,0.2205,0.1503,0.0351,-0.046900000000000004,0.0605,279700.0,145.29,Feb 15/b
2248,XYL,Xylem Inc.,Industrials,Specialty Industrial Machinery,18380000000.0,-0.0001,-0.07769999999999999,0.09820000000000001,0.021400000000000002,-0.0388,-0.0617,1430000.0,101.09,Feb 07/b
2249,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,36070000000.0,-0.0005,0.0538,0.2661,0.0212,-0.0139,0.0317,510830.0,343.29,Jan 25/a
2250,CCVI,Churchill Capital Corp VI,Financial,Shell Companies,692820000.0,-0.0005,0.006999999999999999,0.019799999999999998,0.0018,-0.0003,0.0023,230630.0,10.03,-
2251,COHR,Coherent Corp.,Technology,Scientific & Technical Instruments,6260000000.0,-0.0007000000000000001,0.19949999999999998,-0.1426,0.0403,-0.0147,0.0642,1340000.0,43.11,Feb 08/b
2252,GLBE,Global-e Online Ltd.,Consumer Cyclical,Internet Retail,4470000000.0,-0.0007000000000000001,0.4089,-0.1475,0.0662,-0.0345,0.11470000000000001,1040000.0,28.15,Feb 22/b
2253,ADX,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,1800000000.0,-0.0007000000000000001,0.0152,-0.0026,0.0129,-0.0195,0.0127,285750.0,15.3,-
2254,OPBK,OP Bancorp,Financial,Banks - Regional,173500000.0,-0.0009,-0.0292,-0.09300000000000001,0.015300000000000001,-0.015300000000000001,-0.0025,24940.0,11.31,Jan 26/a
2255,BREZ,Breeze Holdings Acquisition Corp.,Financial,Shell Companies,51260000.0,-0.0009,0.0173,0.0222,0.0040999999999999995,0.0015,0.0060999999999999995,5870.0,10.57,-
2256,PLTNU,Plutonian Acquisition Corp.,Financial,Shell Companies,76290000.0,-0.001,,,0.0231,-0.0113,0.0078000000000000005,22220.0,10.33,-
2257,BCSA,Blockchain Coinvestors Acquisition Corp. I,Financial,Shell Companies,152480000.0,-0.001,0.0079,0.023,0.0383,-0.0106,-0.006999999999999999,183610.0,10.22,-
2258,GRX,The Gabelli Healthcare & Wellness Trust,Financial,Closed-End Fund - Equity,174350000.0,-0.001,0.0029,-0.08929999999999999,0.014499999999999999,-0.0141,-0.010700000000000001,46430.0,10.2,-
2259,CCV,Churchill Capital Corp V,Financial,Shell Companies,627480000.0,-0.001,0.0,0.0152,0.0021,0.0009,0.003,285100.0,10.03,-
2260,HGLB,Highland Global Allocation Fund,Financial,Asset Management,221450000.0,-0.001,0.0163,-0.0395,0.0194,-0.0087,0.0206,56920.0,9.97,-
2261,EWCZ,"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products,1200000000.0,-0.0011,0.3184,-0.0944,0.0373,-0.0166,0.1176,345890.0,18.51,Mar 09/a
2262,SUZ,Suzano S.A.,Basic Materials,Paper & Paper Products,12450000000.0,-0.0011,-0.11199999999999999,0.0044,0.0246,0.0038,-0.019299999999999998,1690000.0,9.04,-
2263,AFG,"American Financial Group, Inc.",Financial,Insurance - Property & Casualty,11390000000.0,-0.0011,-0.004699999999999999,0.0895,0.0233,0.0274,0.0213,392580.0,136.53,Feb 01/a
2264,EBC,"Eastern Bankshares, Inc.",Financial,Banks - Regional,2770000000.0,-0.0013,-0.18,-0.2026,0.020099999999999996,-0.0175,-0.06709999999999999,690310.0,15.63,Jan 26/a
2265,ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure,1120000000.0,-0.0013,-0.15869999999999998,0.023,0.034300000000000004,-0.0073,-0.0438,661430.0,15.11,Feb 07/a
2266,FANH,Fanhua Inc.,Financial,Insurance Brokers,416030000.0,-0.0013,0.6548999999999999,0.3375,0.0415,-0.03,-0.006500000000000001,37260.0,7.53,Nov 21/a
2267,EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,16340000000.0,-0.0013,-0.055999999999999994,0.0167,0.025099999999999997,-0.0513,-0.0318,1480000.0,105.38,Feb 21/b
2268,BIGZ,Blackrock Innovation & Growth Trust,Financial,Closed-End Fund - Equity,1750000000.0,-0.0013,0.044500000000000005,-0.0984,0.0206,-0.0096,0.0287,1420000.0,7.51,-
2269,INFN,Infinera Corporation,Technology,Communication Equipment,1640000000.0,-0.0014000000000000002,0.10830000000000001,0.243,0.0384,-0.0252,-0.0040999999999999995,2069999.9999999998,7.06,Feb 23/a
2270,NWBI,"Northwest Bancshares, Inc.",Financial,Banks - Regional,1760000000.0,-0.0015,-0.08220000000000001,-0.028999999999999998,0.018799999999999997,-0.026000000000000002,-0.0181,654070.0,13.74,Jan 23/b
2271,AIF,Apollo Tactical Income Fund Inc.,Financial,Asset Management,184990000.0,-0.0016,0.0365,-0.0169,0.0091,-0.0088,0.013500000000000002,66820.0,12.79,-
2272,BOTJ,"Bank of the James Financial Group, Inc.",Financial,Banks - Regional,60350000.0,-0.0016,0.0783,-0.0336,0.01,-0.0018,0.0273,2480.0,12.95,Feb 06
2273,ADNT,Adient plc,Consumer Cyclical,Auto Parts,4190000000.0000005,-0.0016,0.15259999999999999,0.2938,0.0318,-0.021099999999999997,0.0587,871660.0,43.2,Feb 07/b
2274,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,62330000000.0,-0.0017000000000000001,-0.091,-0.025699999999999997,0.015600000000000001,-0.0175,-0.0426,1060000.0,227.69,Jan 25/b
2275,EVOP,"EVO Payments, Inc.",Technology,Software - Infrastructure,1760000000.0,-0.0018,0.0048,0.015300000000000001,0.0012,-0.0008,-0.0004,558800.0,33.83,-
2276,MSA,MSA Safety Incorporated,Industrials,Security & Protection Services,5220000000.0,-0.0018,-0.0325,0.105,0.024399999999999998,-0.024300000000000002,-0.0208,114570.0,133.48,Feb 15/a
2277,ASGN,ASGN Incorporated,Technology,Information Technology Services,4460000000.0,-0.0018,0.0011,-0.1052,0.027200000000000002,-0.0362,0.010700000000000001,220930.0,88.25,Feb 08/a
2278,SWN,Southwestern Energy Company,Energy,Oil & Gas E&P,5500000000.0,-0.0019,-0.212,-0.2842,0.04650000000000001,0.026099999999999998,-0.0369,23800000.0,5.39,Feb 23/a
2279,ASG,"Liberty All-Star Growth Fund, Inc.",Financial,Closed-End Fund - Equity,295060000.0,-0.0019,-0.0095,-0.08070000000000001,0.018500000000000003,-0.0212,0.0075,199170.0,5.24,-
2280,FMBH,"First Mid Bancshares, Inc.",Financial,Banks - Regional,640970000.0,-0.0019,-0.0758,-0.1307,0.0199,-0.0263,-0.0282,25240.0,31.07,Jan 26/b
2281,PNTM,Pontem Corporation,Financial,Shell Companies,882340000.0,-0.002,0.0184,0.0333,0.0017000000000000001,0.0004,0.0055000000000000005,316900.0,10.23,-
2282,WRAC,Williams Rowland Acquisition Corp.,Financial,Shell Companies,293540000.0,-0.002,0.0074,0.021,0.0037,-0.0019,0.0015,162780.0,10.21,-
2283,SLRC,SLR Investment Corp.,Financial,Asset Management,837470000.0,-0.002,0.0655,0.0079,0.022000000000000002,0.0098,0.030299999999999997,213830.0,15.29,Feb 28/a
2284,GFX,Golden Falcon Acquisition Corp.,Financial,Shell Companies,432150000.0,-0.002,0.003,0.0141,0.0021,0.0033,0.0055000000000000005,97500.0,10.05,-
2285,CVII,Churchill Capital Corp VII,Financial,Shell Companies,1730000000.0,-0.002,0.006999999999999999,0.0255,0.0017000000000000001,-0.001,0.002,292950.0,10.04,-
2286,DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,127010000000.0,-0.002,-0.048600000000000004,0.10279999999999999,0.023799999999999998,0.0086,-0.0070999999999999995,1470000.0,419.75,Feb 17/b
2287,VSCO,Victoria's Secret & Co.,Consumer Cyclical,Apparel Retail,3170000000.0,-0.0021,-0.15789999999999998,0.0859,0.042,-0.0805,-0.0177,1390000.0,38.55,Mar 02/a
2288,MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,15080000000.0,-0.0021,0.4632,-0.3677,0.0526,-0.0406,0.0255,1900000.0,209.97,Mar 08/a
2289,DCT,"Duck Creek Technologies, Inc.",Technology,Software - Application,2560000000.0,-0.0021,0.7535,0.5806,0.003,0.0027,0.1278,1460000.0,18.92,Jan 05/a
2290,LC,LendingClub Corporation,Financial,Credit Services,1020000000.0,-0.0021,-0.060599999999999994,-0.3077,0.0454,-0.041100000000000005,0.0001,1840000.0,9.45,Jan 25/a
2291,PLCE,"The Children's Place, Inc.",Consumer Cyclical,Apparel Retail,509270000.0,-0.0021,0.1152,0.0,0.0593,-0.0335,0.0501,440800.0,42.51,-
2292,CIX,CompX International Inc.,Industrials,Security & Protection Services,4670000000.0,-0.0022,-0.04190000000000001,-0.2445,0.023399999999999997,-0.0139,-0.0022,4680.0,18.54,Mar 01/a
2293,IPSC,"Century Therapeutics, Inc.",Healthcare,Biotechnology,267160000.00000003,-0.0022,-0.5652,-0.5575,0.049,-0.0181,-0.09230000000000001,204310.0,4.5,-
2294,SPXC,"SPX Technologies, Inc.",Industrials,Specialty Industrial Machinery,3320000000.0,-0.0022,0.0645,0.23,0.0274,-0.0217,0.0216,178720.0,71.93,Feb 23/a
2295,WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,2360000000.0,-0.0023,-0.0023,-0.1032,0.026600000000000002,-0.025,0.008100000000000001,89130.0,171.55,Jan 09/a
2296,NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods,2930000000.0,-0.0023,0.0391,-0.0028000000000000004,0.0331,-0.0121,0.008,717250.0,17.54,Feb 23/b
2297,PFL,PIMCO Income Strategy Fund,Financial,Closed-End Fund - Debt,306070000.0,-0.0023,0.0285,-0.059800000000000006,0.0141,-0.0103,0.013000000000000001,117490.0,8.65,-
2298,POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,4160000000.0,-0.0023,-0.0331,-0.1092,0.0239,-0.026099999999999998,-0.0285,768840.0,46.81,Feb 16/b
2299,QSG,QuantaSing Group Limited,Consumer Defensive,Education & Training Services,704880000.0,-0.0024,,,0.0377,0.0015,0.0006,79880.0,12.5,Feb 27/b
2300,PRFT,"Perficient, Inc.",Technology,Information Technology Services,2590000000.0,-0.0025,0.0823,-0.0709,0.0338,-0.0371,-0.006999999999999999,193130.0,73.27,Feb 28/b
2301,BFST,"Business First Bancshares, Inc.",Financial,Banks - Regional,512830000.00000006,-0.0025,-0.122,-0.1446,0.019799999999999998,-0.024,-0.0429,98770.0,20.23,Jan 25/a
2302,PFN,PIMCO Income Strategy Fund II,Financial,Closed-End Fund - Debt,596370000.0,-0.0026,0.0066,-0.0332,0.016399999999999998,-0.0141,0.0113,277490.0,7.58,-
2303,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,4150000000.0000005,-0.0026,0.0329,0.0219,0.0204,-0.0184,0.021099999999999997,621180.0,45.22,Feb 01/a
2304,RDFN,Redfin Corporation,Real Estate,Real Estate Services,846140000.0,-0.0028000000000000004,0.4257,-0.179,0.1093,-0.15990000000000001,0.0898,4099999.9999999995,7.2,Feb 16/a
2305,DCO,Ducommun Incorporated,Industrials,Aerospace & Defense,671700000.0,-0.0029,0.11900000000000001,0.2447,0.0308,-0.0055000000000000005,0.0369,47430.0,55.65,Feb 16/b
2306,CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,1980000000.0,-0.0029,0.0495,0.21170000000000003,0.0378,-0.02,0.0377,1060000.0,38.18,Feb 22/a
2307,CPUH,Compute Health Acquisition Corp.,Financial,Shell Companies,1110000000.0,-0.0029,0.0209,0.0417,0.0040999999999999995,-0.003,0.0046,31990.0,10.25,-
2308,SGII,Seaport Global Acquisition II Corp.,Financial,Shell Companies,218090000.0,-0.0029,0.022000000000000002,0.0292,0.0087,-0.0048,0.0017000000000000001,97880.0,10.21,-
